SENTENCE_ID,PMID,TYPE,NUMBER,SENT_START_INDEX,SENTENCE,SECTION_HEADER,NORMALIZED_SECTION_HEADER,Column,Column
12903,,,,,"Solid state analysis (XRPD, DSC, and FT-IR) showed that ibuprofen is stable under grinding conditions, but the presence of high concentration of GL in samples subjected to high grinding times caused changes in FT-IR spectrum of Ibu which could be due to intermolecular hydrogen bond or esterification between the carboxylic acid group in the ibuprofen and hydroxyl group in the GL.",,,,
12904,,,,,"In the present study, IB and MES were coupled with variedly substituted BZ or ABZ nucleus to synthesize IB-BZ (2a-2e), IB-ABZ (3a-3e), MES-BZ (4a-4e) and MES-ABZ (5a-5e) chimeric conjugates as novel compounds that could elicit both anti-inflammatory and immunomodulatory activities.",,,,
12905,,,,,Our data allowed to determine the dominant conformers of ibuprofen dissolved in chloroform.,,,,
12906,,,,,"At 45  degrees C, the dissolution of ibuprofen in KSR as well as the coalescence of polymer particles were observed to be higher than those of storage at 30  degrees C.",,,,
12907,,,,,No OPs of IBU were detected during ferrate(VI) oxidation due to very small part of IBU was degraded by ferrate(VI).,,,,
12908,,,,,"Ibuprofen, nifedipine, losartan potassium, and metronidazole benzoate were dissolved in acetone or methanol.",,,,
12909,,,,,"RESULTS: The mean of peak pain intensity in the first, second, third, sixth, and forty-eighth hours in the group that had used combination of fennel extract/vitamin E was lower than the group that had used ibuprofen, and statistical differences were observed between the two groups in the first and second hours; combination of fennel extract/vitamin E was more effective than ibuprofen in the first hour (P < 0.03) and second hour (P < 0.04).",,,,
12910,,,,,"Furthermore, novel xylan esters were efficiently synthesized by conversion of the hemicellulose with furan- and pyroglutamic acid as well as ibuprofen and N,N'-carbonyldiimidazole as activating agent under homogeneous conditions in dimethyl sulfoxide.",,,,
12911,,,,,"It seems that by using ibuprofen in concomitant with potent P-gp inhibitors before PCT solution, oral delivery of PCT could be promising.",,,,
12912,,,,,"Ciprofloxacin (CIPRO) and ibuprofen (IBU), a hydrophilic and a hydrophobic compound, respectively, were degraded by ultrasound at the frequencies of 20 and 620 kHz in aqueous solution containing matrix organic compounds.",,,,
12913,,,,,"Fixed-dose combinations of ibuprofen and oxycodone are available, and the drugs may be separately used in combination in some acute pain situations.",,,,
12914,,,,,"Two and fours years later, she required ibuprofen and atenolol treatment and each of these treatments was accompanied by a transient deterioration in mineralocorticoid activity which resolved after drug withdrawal.",,,,
12915,,,,,Ibuprofen was linked to 2-hydroxy-propyl methacrylate by an activated ester methodology in a one-pot procedure with a high yield.,,,,
12916,,,,,"The solubility of NSAIDs (Ketoprofen, Ibuprofen and Diflunisal) was investigated in the presence of PPO@PAMAM dendrimers at room temperature in buffer solution.",,,,
12917,,,,,Information and awareness concerning ibuprofen as an ingredient in over the counter analgesics: a questionnaire-based survey of residents of retirement communities.,,,,
12918,,,,,Ibuprofen was prepared in propylene glycol (PG) and propylene glycol/water (PG/H2O) solutions.,,,,
12919,,,,,"Aqueous solutions comprising 8mgL(-1) DOC of each SROM fraction were spiked with a concentration range (10-1000MUgL(-1)) of bisphenol A (BPA), carbamazepine (CBZ), or ibuprofen (IBU) as model target compounds in 24mM NH4HCO3 background electrolyte at pH 7.4.",,,,
12920,,,,,"Ibuprofen also significantly attenuated P3 HI-induced increases in brain cyclooxygenase 2 protein expression, interleukin-1beta, and tumor necrosis factor levels, as well as the increase in numbers of activated microglia.",,,,
12921,,,,,"Ibuprofen also significantly attenuated P3 HI-induced increases in brain cyclooxygenase 2 protein expression, interleukin-1beta, and tumor necrosis factor levels, as well as the increase in numbers of activated microglia.",,,,
12922,,,,,Treating rats with ibuprofen significantly prevents the CIH-induced increases in TNF-a and IL-1b in the CB chemoreceptor cells but failed to decrease the enhanced CB chemosensory reactivity to hypoxia.,,,,
12923,,,,,"Accurate and sensitive methods were developed for simultaneous determination of methocarbamol and ibuprofen or diclofenac potassium in their binary mixtures, and in the presence of a methocarbamol related substance (guaifenesin) using mean centering of the ratio spectra method.",,,,
12924,,,,,"RESULTS: Ibuprofen samples crystallized in the presence of PEG 6000 and 8000 and PVA showed remarkable increase in the tensile strengths of the directly compressed tablets, while some other additives, i.e.",,,,
12925,,,,,The dissolution of ibuprofen in urea was higher than in PEG4000 or mannitol.,,,,
12926,,,,,The dissolution of ibuprofen in urea was higher than in PEG4000 or mannitol.,,,,
12927,,,,,"The analgesics tested were acetylsalicylic acid (26 patients), ibuprofen (26 patients), a paracetamol/codeine/caffeine combination (Solpadeine) (25 patients), and dihydrocodeine (26 patients).",,,,
12928,,,,,"This open-label, single centre pilot study was designed to evaluate safety and tolerability of the combination of the drugs isosorbide dinitrate, a nitric oxide donor, and ibuprofen, a non steroid anti-inflammatory drug, in a cohort of adult dystrophic patients (Duchenne, Becker and Limb-Girdle Muscular Dystrophy).",,,,
12929,,,,,"This open-label, single centre pilot study was designed to evaluate safety and tolerability of the combination of the drugs isosorbide dinitrate, a nitric oxide donor, and ibuprofen, a non steroid anti-inflammatory drug, in a cohort of adult dystrophic patients (Duchenne, Becker and Limb-Girdle Muscular Dystrophy).",,,,
12930,,,,,"However, the results obtained with the lipophilic drug were quite different, since permeation of ibuprofen in BC was almost three times higher than that of the drug in the gel or in a PEG400 solution.",,,,
12931,,,,,CONCLUSION(S): Pre-emptive use of ibuprofen had a statistically significant beneficial effect on the need for pain relief during a mifepristone and misoprostol regimen for medical abortion.,,,,
12932,,,,,Free P-I was metabolized rapidly to ibuprofen in the presence of purified esterases.,,,,
12933,,,,,The aim of this study was to investigate the solid dispersion phase behavior of s- or rs-ibuprofen in stearic acid.,,,,
12934,,,,,Ibuprofen and lipoic acid codrug 1 control Alzheimer's disease progression by down-regulating protein kinase C epsilon-mediated metalloproteinase 2 and 9 levels in beta-amyloid infused Alzheimer's disease rat model.,,,,
12935,,,,,Two PEG-Ibu conjugates were synthesized from Ibuprofen and PEG with two different molecular weights by esterification in the presence of DCC and DMAP.,,,,
12936,,,,,"Mongrel dogs were pretreated with either ibuprofen or LY171883 alone or dual blockade consisting of ibuprofen combined with LY171883 or propylgallate, then given Escherichia coli endotoxin, and monitored for 10 hr.",,,,
12937,,,,,"This was a double-blind, 5-arm, parallel-group, placebo-controlled, randomised, single-dose study designed to compare the efficacy and tolerability of a novel single-tablet combination of ibuprofen and paracetamol with that of an ibuprofen/codeine combination, and a paracetamol/codeine combination, using the dental impaction pain model.",,,,
12938,,,,,"This was a double-blind, 5-arm, parallel-group, placebo-controlled, randomised, single-dose study designed to compare the efficacy and tolerability of a novel single-tablet combination of ibuprofen and paracetamol with that of an ibuprofen/codeine combination, and a paracetamol/codeine combination, using the dental impaction pain model.",,,,
12939,,,,,"The most important drugs involved in CI were propionic acid derivatives, in most cases ibuprofen, and in SR pyrazolones.",,,,
12940,,,,,"The most important drugs involved in CI were propionic acid derivatives, in most cases ibuprofen, and in SR pyrazolones.",,,,
12941,,,,,Ibuprofen did not modify the hypothalamic increase in either IL-1beta or IL-6 induced by LPS.,,,,
12942,,,,,Ibuprofen did not modify the hypothalamic increase in either IL-1beta or IL-6 induced by LPS.,,,,
12943,,,,,"According to hazard quotient calculations and homologue presence, ibuprofen, naproxen, gemfibrozil, triclosan, erythromycin, trimethoprim, and sulfamethoxazole were present in Wascana Creek at concentrations that may present a risk to aquatic organisms.",,,,
12944,,,,,"Our aim has been to investigate the possible therapeutical effects of codrug 1, compared to ibuprofen, on the molecular events at the basis of behavioural and morphological modifications occurring in Abeta (1-40) infused rat brains.",,,,
12945,,,,,"EXPERIMENTAL APPROACH: The uptake of [(14)C]Gly-Sar, [(3)H]Ibuprofen and other radio-labelled compounds were investigated in Madin-Darby canine kidney cells (MDCK)/hPEPT1, MDCK/Mock, LLC-PK(1) or Caco-2 cells.",,,,
12946,,,,,"Ibuprofen caused a linear increase in UB up to +54% at a concentration of 1.8 mM, compared with an increase of 87% by sulfisoxazole (1.32 mM).",,,,
12947,,,,,"Fixed dose combination does not possess additional analgesic activity over their individual components, only exception being combination of nimesulide with ibuprofen, which has additional analgesic activity over ibuprofen alone, and this combination was not found to be ulcerogenic.",,,,
12948,,,,,"Subjects given endotoxin/ibuprofen had a more sustained rise in IL-8 with peak levels 2.8- and 2.5-fold higher at 3 h compared to endotoxin alone (p = 0.048) or endotoxin/pentoxifylline (p = 0.023), respectively.",,,,
12949,,,,,"The study focused on the use of a foam dressing, Biatain-Ibu, the combination of an absorbent hydrophilic polyurethane foam, Biatain, and the active ingredient ibuprofen as an integral part of the matrix.",,,,
12950,,,,,The samples of ibuprofen were prepared in n-hexane in the concentration range 50-100% of (S)-IBU 1 x 10(-3) mol/L.,,,,
12951,,,,,"We investigated the analgesic efficacy of single doses of ibuprofen, tramadol and pregabalin in menthol-evoked cold pain in a randomized, placebo-controlled four-way cross-over study in 20 healthy volunteers.",,,,
12952,,,,,DL-Ibuprofen and L-naproxen were coupled with amino acids and other bioactive compounds to provide ibuprofen and naproxen bioconjugates in 61-95% yield as prodrugs or potential drug candidates.,,,,
12953,,,,,"Candida rugosa lipase was used to enantioselectively esterify racemic ibuprofen with decan-1-ol and butan-1-ol in cyclohexane with an enantiomeric ratio (E) of 130 and 46, respectively, in up to 46% conversion.",,,,
12954,,,,,Ibuprofen incorporated in the surgical sutures can be released in 0.9% normal saline in a sustainable way.,,,,
12955,,,,,Ibuprofen was then incorporated in the PAH-D/HA films to obtain ibuprofen-loaded sutures.,,,,
12956,,,,,"Ibuprofen was selected as a model compound due to the fact that it contains a number of structural and functional analogues, in this case ketoprofen and naproxen.",,,,
12957,,,,,"Three NSAIDs, indomethacin, ibuprofen and naproxen were linked to alpha-lipoic acid via tetraethylene glycol through hydrolytically degradable ester bonds.",,,,
